PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (bep);bep;2006;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1577,415;240,73;0;1343,02;2008,195;291,41;487,795;259,735;0;240,73;0;6,335;6455,365
MAR (bep);bep;2006;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO NORDESTE;SERGIPE;64918,8114365;58674,9733535;36361,8864;91010,9355785;78253,02415;65827,422115;60176,044635;33739,81723;35349,3;37528,26126;41069,773325;35539,35;638449,5994835
MAR (bep);bep;2006;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO SUDESTE;RIO DE JANEIRO;99378,849115;142877,429765;251893,37229;186567,6181915;79755,223695;25426,314375;57221,45765;113021,94946;60131,889685;115185,054215;91571,949875;21808,978695;1244840,0870115
MAR (bep);bep;2006;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (bep);bep;2006;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (bep);bep;2007;REGIÃO NORTE;AMAZONAS;1474381,958175;1404357,92798;1566629,504125;1481079,35185;1492387,28884;1482615,709715;1534537,60411;1564414,027925;1482906,093445;1458432,18297;1549588,01837;1501836,213745;17993165,88125
