PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (mil m3);mil m3;2014;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2014;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m2;2014;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2014;REGIÃO NORDESTE;CEARÁ;288,706;269,021;292,481;279,875;303,176;302,433;304,731;295,216;246,666;280,665;273,574;291,864;3428,408
MAR (mil m3);mil m3;2014;REGIÃO NORDESTE;RIO GRANDE DO NORTE;384,86264;333,96807;369,48864;335,16112;391,3318;363,64832;380,04424;453,22224;379,50969;345,00719;331,68961;270,75113;4338,68469
MAR (mil m3);mil m3;2014;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2014;REGIÃO NORDESTE;SERGIPE;1554,02698;1841,99977;1918,141;1937,97724;1826,02079;2154,64009;2665,29997;2256,63208;2225,4345;1790,59994;1901,73098;1311,67267;23384,17601
MAR (mil m3);mil m3;2014;REGIÃO NORDESTE;BAHIA;112,33566;100,13672;108,29828;100,88855;106,28038;101,45278;97,37196;88,51392;79,10666;87,38637;85,36955;86,14434;1153,28517
MAR (mil m3);mil m3;2014;REGIÃO SUDESTE;ESPÍRITO SANTO;8387,65796;5035,17596;12284,98296;34397,52397;60076,38695;39925,13096;24103,95896;17989,82496;23975,26696;14215,36126;12578,07696;17775,86495;270745,21281
MAR (mil m3);mil m3;2014;REGIÃO SUDESTE;RIO DE JANEIRO;118716,60038;95376,90767;96323,31069;78312,3219;65071,72586;68369,40146;90171,06873;94588,45662;71308,36239;84545,56163;94555,70471;79868,3175;1037207,73954
MAR (mil m3);mil m3;2014;REGIÃO SUDESTE;SÃO PAULO;785,057;1740,27;4021,191;5092,428;3282,631;938,681;3938,862;5776,554;3713,539;2062,255;9091,46299;34659,27199;75102,20298
MAR (mil m3);mil m3;2014;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2015;REGIÃO NORTE;AMAZONAS;5294,25799;4690,27998;10012,64498;8352,05398;6085,33199;5563,48698;8701,03798;5840,91699;6090,72098;6619,13599;7952,23997;7008,28598;82210,39379
TERRA (mil m3);mil m2;2015;REGIÃO NORDESTE;MARANHÃO;119,8916;103,5781;169,4575;145,5703;154,9876;155,5203;149,3539;139,3004;125,76643;127,1885;129,0954;1208,77409;2728,48412
TERRA (mil m3);mil m3;2015;REGIÃO NORDESTE;CEARÁ;32,85817;31,00939;36,70166;30,50152;31,98852;34,66158;38,79756;37,61751;37,379;38,46708;38,20115;36,47855;424,66169
TERRA (mil m3);mil m3;2015;REGIÃO NORDESTE;RIO GRANDE DO NORTE;1624,83499;1489,38589;1606,32214;1647,66116;1987,17251;1806,04835;2027,09455;1852,10091;1800,23315;2243,43987;2218,70666;2146,66504;22449,66522
TERRA (mil m3);mil m3;2015;REGIÃO NORDESTE;ALAGOAS;523,43554;471,74051;672,07376;550,48607;498,18011;477,26806;406,12683;573,99143;527,9679;430,63472;540,36681;489,52378;6161,79552
TERRA (mil m3);mil m3;2015;REGIÃO NORDESTE;SERGIPE;607,26951;557,17612;564,37794;553,39561;586,79839;616,99492;693,31219;998,12342;686,45354;1275,91811;1524,49583;813,30729;9477,62287
TERRA (mil m3);mil m3;2015;REGIÃO NORDESTE;BAHIA;3921,73611;3575,19989;3723,58271;2963,86004;2611,55933;3271,04854;3031,81777;3206,85353;2726,7526;2671,14723;2298,42558;2744,41546;36746,39879
TERRA (mil m3);mil m3;2015;REGIÃO SUDESTE;ESPÍRITO SANTO;735,88479;631,29549;730,20085;703,50088;696,81303;682,60658;701,63677;698,32291;720,99189;739,22763;691,04619;726,41635;8457,94336
TERRA (mil m3);mil m3;2015;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2015;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2015;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2015;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m2;2015;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2015;REGIÃO NORDESTE;CEARÁ;291,615;374,561;1288,024;1050,203;278,761;279,246;263,729;250,106;242,754;198,919;178,286;238,053;4934,257
MAR (mil m3);mil m3;2015;REGIÃO NORDESTE;RIO GRANDE DO NORTE;319,57723;304,48243;415,1188;457,89422;428,83508;425,333;454,52136;438,92467;382,64285;412,02907;405,69885;417,91229;4862,96985
MAR (mil m3);mil m3;2015;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
