PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (mil m3);mil m3;2004;REGIÃO NORDESTE;RIO GRANDE DO NORTE;255;1512;0;519;769;586;286;370;372;236;204;319;5428
TERRA (mil m3);mil m3;2004;REGIÃO NORDESTE;ALAGOAS;9642,33;15768,698;12393,892;15416,612;18218,667;11920,062;24302,978;22729,607;18479,065;8856,823;11364;20521,073;189613,807
TERRA (mil m3);mil m3;2004;REGIÃO NORDESTE;SERGIPE;823,46;891,8392;767,54;750,9159;922,2871;883,4489;832,092;839,823;721,386;851,3799;834;198,337;9316,509
TERRA (mil m3);mil m3;2004;REGIÃO NORDESTE;BAHIA;14806,56;19045,985;18838,958;18608,41;18688,499;12873,379;15792,555;15542,077;2644,125;3962,049;3538;3231,208;147571,805
TERRA (mil m3);mil m3;2004;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2004;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2004;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2004;REGIÃO SUL;PARANÁ;0;0;0;0;0;;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO NORDESTE;RIO GRANDE DO NORTE;4078;4763;3401;2134;4010;3566;1539;1234;1500;1183;1297;1386;30091
MAR (mil m3);mil m3;2004;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO NORDESTE;SERGIPE;13334,86;6058,095;6091,487;8370,051;19154,5911;13318,25;11219,699;10722,65;8711,213;12807,181;10668;14047,821;134503,8981
MAR (mil m3);mil m3;2004;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO SUDESTE;RIO DE JANEIRO;12790,55;11192,284;13539,51;13518,544;9343,203;10822,217;14851,135;8446,555;12556,624;18647,776;24157;49631,479;199496,877
MAR (mil m3);mil m3;2004;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2004;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2005;REGIÃO NORTE;AMAZONAS;232224;197284;155931;155629;174691;164558;175143;172443;181366;216882;167290;191471;2184912
TERRA (mil m3);mil m3;2005;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2005;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;;0;0
TERRA (mil m3);mil m3;2005;REGIÃO NORDESTE;RIO GRANDE DO NORTE;455;77;10;264;391;504;244;12;0;0;;167;2124
TERRA (mil m3);mil m3;2005;REGIÃO NORDESTE;ALAGOAS;9772,933;7221,18;4225,817;11430,969;14601,787;16047,495;14287;13406;8529;7421;6428;6155;119526,181
TERRA (mil m3);mil m3;2005;REGIÃO NORDESTE;SERGIPE;909,367;735,1971;758,067;834,879;847,7641;823,937;826;866;817;846;862;807;9933,2112
TERRA (mil m3);mil m3;2005;REGIÃO NORDESTE;BAHIA;6678,086;8298,8801;5000,5641;3202,791;2696,61;1822,351;2244;2191;4279;5059;1489;1842;44803,2822
TERRA (mil m3);mil m3;2005;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2005;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2005;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2005;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO NORTE;AMAZONAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO NORDESTE;RIO GRANDE DO NORTE;2026;824;1011;606;1248;972;437;167;89;23;15;214;7632
MAR (mil m3);mil m3;2005;REGIÃO NORDESTE;ALAGOAS;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO NORDESTE;SERGIPE;10564,718;7667,383;7209,8;7069,576;7905,408;7435,302;7825;12134;10613;12513;10622;7701;109260,187
MAR (mil m3);mil m3;2005;REGIÃO NORDESTE;BAHIA;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO SUDESTE;ESPÍRITO SANTO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO SUDESTE;RIO DE JANEIRO;75401,701;47044,585;42224,025;68149,923;29041,942;44007,8861;45809;42796;40823;27688;9428;35053;507467,0621
MAR (mil m3);mil m3;2005;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
MAR (mil m3);mil m3;2005;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2006;REGIÃO NORTE;AMAZONAS;219951;183132,611;219591,353;239612,097;241279,668;239661,491;245548,67;236149,202;197286,901;229490,444;223804,088;221188,872;2696696,397
TERRA (mil m3);mil m3;2006;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2006;REGIÃO NORDESTE;CEARÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (mil m3);mil m3;2006;REGIÃO NORDESTE;RIO GRANDE DO NORTE;0;0;0;0;154;0;0;0;0;0;0;0;154
TERRA (mil m3);mil m3;2006;REGIÃO NORDESTE;ALAGOAS;2891,598;3212,892;7829,368;2686,505;1983,942;2546,506;3386,754;9926,306;477,252;3688,864;2429,93;5810,405;46870,322
TERRA (mil m3);mil m3;2006;REGIÃO NORDESTE;SERGIPE;812,101;659,705;753,308;763,826;762,357;716,176;1093,9199;841,7401;895,7359;1830,864;1118,2549;1588,561;11836,5488
