PRODUTO;UNIDADE;ANO;REGIÃO;ESTADO;JAN;FEV;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;TOTAL
TERRA (b);b;2001;REGIÃO NORDESTE;RIO GRANDE DO NORTE;2287446,65175;1892761,07425;1954212,51795;2104897,49612;2156631,18337;2061894,06515;2248493,85842;2254368,54096;2230108,74379;2208157,30689;2199672,3532;2218233,58251;25816877,37436
TERRA (b);b;2001;REGIÃO NORDESTE;ALAGOAS;175982,59399;158075,50492;169384,5833;167214,59885;177989,04338;176234,18639;182121,44855;175485,699;178429,33008;183920,33421;178392,9120801;185026,1457061;2108256,3804562
TERRA (b);b;2001;REGIÃO NORDESTE;SERGIPE;757985,0031;687142,87307;773917,09183;761167,64696;787383,57504;768426,0877;797485,0099;789251,64861;760997,82209;785226,17021;759249,25491;784087,7146;9212319,89802
TERRA (b);b;2001;REGIÃO NORDESTE;BAHIA;1444266,1722;1304682,70868;1420037,82408;1345516,1552;1398872,61343;1342761,21842;1329275,86578;1360007,87744;1328636,821084;1387324,52227;1303051,5093546;1345141,4083202;16309574,6962588
TERRA (b);b;2001;REGIÃO SUDESTE;ESPÍRITO SANTO;553415,22266;521192,52603;575882,42398;553691,9743;594273,82842;621621,9223;648171,21031;665631,72287;665216,59541;662348,44205;490259,24045;535193,64309;7086898,75187
TERRA (b);b;2001;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2001;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2001;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2002;REGIÃO NORTE;AMAZONAS;1413276,27833;1255307,70018;1375770,1413;1288436,12945;1384053,82107;1337697,92137;1402879,2224;1400338,13916;1324885,5784;1339754,68924;1179603,54702;1211851,40289;15913854,57081
TERRA (b);b;2002;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2002;REGIÃO NORDESTE;CEARÁ;75672,70411;62948,41848;79427,72068;64256,69896;69980,42606;69533,84955;66326,04645;63256,61917;62633,92798;75999,77423;70433,29238;67389,02434;827858,50239
TERRA (b);b;2002;REGIÃO NORDESTE;RIO GRANDE DO NORTE;2163883,3343;2010506,31745;2113143,43703;2023274,63175;2134145,11262;2134321,2273;2125377,11748;2085034,27614;2043496,3709;2097808,88025;2038690,95606;2067806,48655;25037488,14783
TERRA (b);b;2002;REGIÃO NORDESTE;ALAGOAS;211096,7791751;187971,4750348;200810,361003;180771,9698145;195868,9604708;182686,0218956;187423,0036028;221938,9020607;208776,3424699;214687,9461946;224687,3603364;229737,5116835;2446456,6337417
TERRA (b);b;2002;REGIÃO NORDESTE;SERGIPE;784062,55536;708861,587;786150,77228;770992,33018;801988,51386;795843,36949;839060,654;820411,36735;819813,8354;872207,9527;845501,41944;836475,54209;9681369,89915
TERRA (b);b;2002;REGIÃO NORDESTE;BAHIA;1362368,443133;1219720,7099772;1335130,4838261;1348798,3667523;1391344,4656372;1323423,4491674;1338541,8880758;1393677,9222491;1309159,795438;1357998,912126;1318937,6195735;1362309,6334095;16061411,6893651
TERRA (b);b;2002;REGIÃO SUDESTE;ESPÍRITO SANTO;729416,68608;668436,97813;728649,32926;709201,23674;699741,3625;794522,50939;758821,54783;798176,889;746141,29087;771520,67422;761331,18202;817606,11209;8983565,79813
TERRA (b);b;2002;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2002;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2002;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2003;REGIÃO NORTE;AMAZONAS;1310645,44856;1208341,68891;1325520,84921;1264956,26872;1177685,15497;1229098,06191;1261301,88911;1327363,76354;1336106,59944;1339131,99805;1300487,40541;1329194,09825;15409833,22608
TERRA (b);b;2003;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2003;REGIÃO NORDESTE;CEARÁ;70615,69687;73131,62087;83912,35521;84107,33932;80553,59667;95730,9082;90038,63015;88925,33378;87585,60425;80031,54244;78037,67267;84038,15141;996708,45184
TERRA (b);b;2003;REGIÃO NORDESTE;RIO GRANDE DO NORTE;2022651,94056;1897138,78201;2081172,3328;1969886,72447;2072857,20398;2029816,03415;2017192,38548;2133258,24941;2003549,78759;2171097,74637;2064743,34908;2194797,75045;24658162,28635
TERRA (b);b;2003;REGIÃO NORDESTE;ALAGOAS;216853,77937;208232,4625992;225127,5212402;199279,1696566;190662,5073452;172737,3665205;202750,5157956;259228,7325248;244686,18862;239319,7856261;211116,0888918;215893,7027716;2585887,8209616
TERRA (b);b;2003;REGIÃO NORDESTE;SERGIPE;871138,685;807611,604;876560,50122;886863,21;945987,424;899128,3395;932590,1287;955107,6485;901644,2635;935860,8299;900700,792;926992,1978;10840185,62412
TERRA (b);b;2003;REGIÃO NORDESTE;BAHIA;1369935,713544;1226239,4061631;1356441,9325586;1319488,1037447;1348610,8675162;1250109,5496036;1343991,3794598;1380995,6525499;1326368,715598;1406287,9220314;1337867,6204438;1397983,8003789;16064320,663592
TERRA (b);b;2003;REGIÃO SUDESTE;ESPÍRITO SANTO;813851,09552;780131,42411;842897,4381;793931,26725;809385,33042;776992,80892;768583,33295;729643,11924;731265,89022;744826,72058;694168,59084;697445,58185;9183122,6
TERRA (b);b;2003;REGIÃO SUDESTE;RIO DE JANEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2003;REGIÃO SUDESTE;SÃO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2003;REGIÃO SUL;PARANÁ;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2004;REGIÃO NORTE;AMAZONAS;1322709,30414;1243954,59313;1343478,25676;1290329,36226;1310406,43578;1276523,22931;1314293,53836;1322388,52383;1270013,27596;1298053,24894;1261496,87322;1287222,19612;15540868,83781
TERRA (b);b;2004;REGIÃO NORDESTE;MARANHÃO;0;0;0;0;0;0;0;0;0;0;0;0;0
TERRA (b);b;2004;REGIÃO NORDESTE;CEARÁ;84019,28198;80427,80047;80408,93104;81339,82292;40600,72355;41066,16949;72112,67165;66866,97011;66244,27892;73980,74522;64873,10034;53683,52835;805624,02404
TERRA (b);b;2004;REGIÃO NORDESTE;RIO GRANDE DO NORTE;2198540,1874;1949595,79741;2105746,62047;2014311,6525;2133899,81003;2054635,62441;2105117,63947;2094802,35107;1970572,31376;2110709,28056;1989888,32027;2046100,35224;24773919,94959
TERRA (b);b;2004;REGIÃO NORDESTE;ALAGOAS;197028,29825;181374,1562239;197053,45749;188392,38912;210664,2918395;224043,0322;237358,55997;223195,4803025;207097,5921809;203160,2969171;204341,8377256;203166,523829;2476875,9160485
